order_id,customer_id,product_id,order_date,quantity
1809,763,224,2021-01-30,1
1810,928,47,2021-01-07,1
1811,701,172,2023-03-28,4
1812,942,478,2021-01-08,3
1813,246,322,2021-09-30,3
1814,859,93,2022-09-03,4
1815,165,281,2023-03-25,3
1816,275,162,2021-10-19,4
1817,691,462,2022-09-16,1
1818,484,23,2023-07-21,3
1819,889,41,2023-07-25,1
1820,216,441,2022-10-09,3
1821,462,361,2021-05-02,2
1822,233,75,2022-12-07,1
1823,390,489,2021-10-21,2
1824,346,431,2021-01-10,4
1825,382,399,2023-09-28,3
1826,16,439,2021-12-23,3
1827,29,388,2022-03-17,3
1828,104,7,2021-02-15,3
1829,504,259,2021-01-26,3
1830,416,29,2021-10-18,1
1831,511,293,2021-12-25,2
1832,455,204,2021-09-17,1
1833,777,72,2023-05-28,1
1834,984,451,2023-08-12,4
1835,221,260,2022-12-01,4
1836,908,311,2023-08-23,1
1837,572,443,2023-04-25,4
1838,4,65,2022-04-29,4
1839,329,440,2021-10-08,3
1840,71,79,2023-04-03,2
1841,801,273,2021-07-12,1
1842,762,219,2021-12-15,2
1843,438,89,2023-09-11,4
1844,889,287,2021-07-20,1
1845,749,449,2022-12-06,3
1846,989,424,2022-05-09,1
1847,133,105,2023-03-17,1
1848,435,119,2023-07-30,4
1849,332,408,2022-06-04,4
1850,977,127,2023-09-11,4
1851,301,66,2021-03-09,3
1852,766,380,2021-09-03,3
1853,370,84,2022-05-03,3
1854,710,18,2022-04-19,1
1855,618,39,2023-07-31,4
1856,908,233,2021-11-06,3
1857,374,137,2021-06-18,3
1858,647,58,2022-08-15,3
1859,786,57,2022-10-13,1
1860,248,143,2021-02-02,3
1861,89,221,2021-01-20,2
1862,14,352,2022-06-19,1
1863,858,344,2023-01-03,4
1864,286,169,2023-06-24,4
1865,511,174,2022-07-20,3
1866,732,231,2022-01-23,3
1867,440,277,2022-11-24,4
1868,778,454,2023-05-29,3
1869,415,287,2022-03-12,4
1870,388,252,2022-04-23,2
1871,890,19,2023-05-21,1
1872,244,216,2023-02-20,1
1873,594,361,2021-10-19,2
1874,975,316,2022-06-29,3
1875,440,489,2022-05-17,1
1876,717,470,2022-08-28,1
1877,332,117,2022-06-14,2
1878,424,216,2023-07-17,4
1879,751,497,2023-06-21,3
1880,52,467,2021-09-27,2
1881,857,287,2022-09-06,1
1882,745,32,2023-03-15,3
1883,298,406,2022-08-26,1
1884,731,314,2021-11-02,1
1885,122,381,2023-02-04,3
1886,29,461,2023-05-23,1
1887,350,24,2023-04-28,3
1888,299,316,2023-03-03,2
1889,170,48,2021-03-06,4
1890,527,193,2023-05-23,3
1891,636,6,2023-06-03,1
1892,600,52,2021-10-12,3
1893,779,21,2022-03-23,3
1894,43,156,2023-07-06,2
1895,265,129,2021-01-02,4
1896,522,169,2022-07-28,1
1897,251,414,2022-09-03,2
1898,466,280,2021-03-04,4
1899,607,237,2021-07-01,3
1900,988,455,2021-02-02,1
1901,277,152,2022-09-26,2
1902,978,261,2022-04-18,3
1903,555,266,2021-12-25,2
1904,637,263,2021-01-03,2
1905,59,104,2023-01-07,4
1906,670,483,2023-07-04,2
1907,864,393,2023-08-15,2
1908,887,25,2022-05-22,2
1909,245,404,2022-01-15,3
1910,981,190,2022-04-25,2
1911,607,433,2023-05-11,1
1912,502,434,2023-05-03,4
1913,686,476,2023-03-31,1
1914,904,25,2021-07-15,3
1915,700,82,2023-05-26,2
1916,686,43,2022-02-08,1
1917,164,17,2023-09-03,1
1918,821,28,2021-10-13,4
1919,400,177,2021-04-12,3
1920,698,171,2021-02-15,2
1921,291,84,2021-12-23,4
1922,722,47,2022-08-03,1
1923,619,173,2022-07-27,4
1924,507,257,2021-11-08,3
1925,512,186,2023-09-10,1
1926,324,499,2022-09-27,1
1927,306,102,2023-02-05,3
1928,679,172,2022-12-03,4
1929,751,57,2022-04-04,1
1930,638,209,2021-07-25,3
1931,64,98,2023-01-12,1
1932,601,234,2021-09-11,3
1933,287,365,2022-04-14,4
1934,499,278,2021-09-14,4
1935,790,331,2022-09-24,1
1936,37,417,2023-04-30,2
1937,391,218,2021-07-31,2
1938,240,187,2023-09-21,2
1939,656,106,2021-06-06,3
1940,173,80,2022-01-24,2
1941,3,264,2021-03-12,1
1942,968,374,2021-06-22,2
1943,374,58,2021-07-12,2
1944,187,443,2023-06-25,3
1945,195,419,2023-05-26,4
1946,780,468,2023-05-08,4
1947,282,311,2023-07-18,3
1948,482,372,2022-01-14,3
1949,509,489,2023-06-03,1
1950,633,423,2021-07-15,3
1951,853,321,2022-10-11,4
1952,93,66,2022-09-08,2
1953,876,450,2022-08-29,2
1954,296,195,2021-12-18,2
1955,676,418,2023-09-13,3
1956,69,105,2022-02-12,3
1957,950,246,2021-01-03,4
1958,101,72,2022-11-30,2
1959,536,249,2021-07-13,1
1960,786,206,2021-05-20,4
1961,16,440,2022-10-09,4
1962,582,294,2023-09-24,2
1963,975,356,2022-01-19,2
1964,600,373,2022-02-25,3
1965,360,109,2022-06-03,1
1966,240,389,2021-06-24,2
1967,841,354,2021-06-03,2
1968,571,283,2022-10-17,2
1969,647,254,2022-08-22,3
1970,749,46,2022-12-19,4
1971,821,481,2021-01-25,1
1972,676,124,2023-04-18,1
1973,225,469,2021-12-17,4
1974,948,432,2021-04-06,2
1975,313,461,2022-12-14,4
1976,83,365,2021-01-15,4
1977,328,141,2022-12-13,4
1978,383,456,2021-07-15,4
1979,60,398,2021-02-09,2
1980,208,238,2021-11-26,2
1981,551,428,2021-09-27,2
1982,721,397,2022-07-09,2
1983,357,452,2021-03-15,2
1984,45,299,2021-11-18,2
1985,214,45,2022-03-27,3
1986,649,8,2021-10-16,1
1987,218,479,2021-12-14,3
1988,8,403,2021-06-21,2
1989,583,33,2022-11-27,2
1990,550,75,2023-09-24,1
1991,798,260,2022-12-19,1
1992,615,235,2023-03-29,2
1993,253,250,2021-08-16,1
1994,930,226,2021-05-17,1
1995,16,142,2023-09-14,3
1996,765,461,2022-09-24,4
1997,945,190,2021-06-23,3
1998,949,242,2023-06-13,3
1999,472,9,2021-12-19,2
2000,120,338,2023-02-23,2
2001,331,379,2023-04-26,2
2002,889,124,2023-04-27,2
2003,251,392,2022-05-05,2
2004,426,135,2023-03-19,4
2005,202,81,2023-05-27,2
2006,663,199,2022-05-30,3
2007,986,381,2021-02-23,4
2008,663,432,2022-09-03,2
2009,919,316,2021-01-05,1
2010,915,485,2023-06-09,1
2011,241,311,2021-03-20,4
2012,487,44,2023-04-12,4
2013,352,41,2022-04-10,3
2014,10,440,2023-02-20,3
2015,978,381,2023-07-29,2
2016,706,459,2021-01-30,4
2017,580,316,2021-02-15,1
2018,480,268,2021-04-30,3
2019,433,412,2021-09-21,4
2020,25,8,2021-08-03,4
2021,204,108,2023-03-30,2
2022,109,217,2023-04-27,1
2023,634,474,2023-03-24,1
2024,77,76,2021-05-30,4
2025,71,331,2022-04-13,4
2026,482,236,2022-08-02,1
2027,112,391,2023-05-07,3
2028,538,326,2021-11-11,1
2029,841,56,2021-02-12,4
2030,644,399,2022-11-27,4
2031,224,387,2021-12-19,1
2032,390,365,2022-03-21,2
2033,731,279,2021-02-26,2
2034,316,170,2023-05-22,2
2035,111,102,2021-12-28,2
2036,434,288,2022-10-25,4
2037,19,415,2023-07-27,2
2038,877,64,2021-05-29,3
2039,471,243,2022-09-24,4
2040,350,260,2021-09-03,1
2041,692,116,2021-12-23,1
2042,179,81,2022-04-18,4
2043,974,234,2021-03-25,4
2044,576,137,2021-05-12,4
2045,481,79,2021-02-24,2
2046,893,411,2023-08-07,3
2047,662,257,2021-11-11,4
2048,226,46,2021-02-08,3
2049,418,177,2023-08-16,3
2050,114,358,2023-09-28,2
2051,196,313,2023-03-11,1
2052,889,165,2023-01-17,2
2053,766,385,2022-06-13,1
2054,344,459,2021-01-01,3
2055,72,492,2021-05-31,2
2056,79,30,2023-06-25,4
2057,382,38,2021-04-07,4
2058,504,396,2022-07-04,3
2059,891,364,2021-09-20,3
2060,263,17,2021-06-12,2
2061,688,40,2022-12-11,4
2062,954,324,2023-03-18,4
2063,242,121,2022-01-21,4
2064,967,275,2023-06-17,4
2065,352,489,2021-07-31,3
2066,588,426,2023-06-24,1
2067,937,363,2021-08-02,4
2068,958,392,2023-06-11,3
2069,145,308,2021-11-15,4
2070,73,174,2022-11-28,2
2071,329,300,2021-02-08,3
2072,462,99,2023-07-19,3
2073,511,415,2022-04-24,2
2074,367,417,2023-04-08,3
2075,496,438,2023-08-29,3
2076,580,445,2022-07-06,2
2077,748,186,2021-08-21,3
2078,969,64,2022-08-03,4
2079,224,302,2023-09-04,3
2080,14,232,2022-12-20,2
2081,168,55,2021-10-02,4
2082,742,393,2023-07-14,4
2083,649,389,2022-09-30,1
2084,258,395,2022-11-19,3
2085,583,123,2023-09-17,4
2086,595,274,2021-09-28,2
2087,726,198,2021-09-30,2
2088,980,270,2022-06-04,1
2089,53,202,2022-09-04,1
2090,621,293,2022-11-08,2
2091,291,333,2021-02-13,2
2092,210,475,2022-07-06,4
2093,824,235,2023-07-16,4
2094,997,438,2021-07-14,2
2095,855,34,2022-10-30,2
2096,913,226,2022-12-13,4
2097,834,241,2021-09-28,3
2098,390,306,2021-07-18,3
2099,666,56,2022-05-14,1
2100,188,287,2023-02-17,3
2101,458,308,2022-11-07,2
2102,396,483,2023-03-24,1
2103,608,463,2022-12-07,4
2104,534,270,2022-11-08,2
2105,732,56,2023-06-29,3
2106,266,460,2022-02-04,4
2107,786,51,2022-07-20,1
2108,76,321,2023-01-23,1
2109,324,141,2022-05-29,3
2110,585,404,2022-09-29,4
2111,815,209,2022-07-27,1
2112,269,33,2022-04-29,1
2113,793,464,2022-12-15,2
2114,898,394,2022-07-14,3
2115,861,244,2023-03-15,2
2116,340,19,2021-01-01,2
2117,326,323,2023-02-25,1
2118,461,242,2021-07-19,3
2119,184,191,2022-03-06,1
2120,15,115,2021-11-06,3
2121,985,102,2021-03-22,3
2122,882,415,2023-05-22,3
2123,634,385,2022-01-24,1
2124,530,279,2021-09-06,2
2125,173,364,2021-09-25,2
2126,323,500,2023-08-04,1
2127,488,298,2022-09-12,1
2128,59,128,2021-03-29,1
2129,125,420,2021-04-28,1
2130,991,424,2022-10-19,3
2131,734,304,2021-12-15,3
2132,185,103,2021-04-02,2
2133,284,53,2021-08-04,3
2134,361,107,2021-05-24,1
2135,142,391,2021-07-17,2
2136,562,314,2021-06-02,4
2137,355,300,2021-08-09,1
2138,833,52,2022-12-23,3
2139,286,121,2022-05-08,4
2140,578,363,2021-09-07,3
2141,468,21,2022-12-02,3
2142,64,474,2022-01-28,3
2143,390,330,2023-06-02,3
2144,545,389,2023-06-21,1
2145,582,473,2023-03-05,2
2146,937,52,2023-06-05,4
2147,65,79,2022-07-16,1
2148,251,324,2022-05-14,4
2149,810,354,2021-05-12,4
2150,32,349,2021-12-19,2
2151,261,281,2022-06-23,2
2152,350,112,2022-06-04,2
2153,79,227,2021-03-05,4
2154,832,180,2021-05-23,3
2155,171,26,2022-11-28,3
2156,286,447,2022-07-15,3
2157,677,291,2023-09-23,2
2158,313,316,2021-08-29,3
2159,680,356,2023-04-24,1
2160,492,148,2022-08-08,3
2161,644,67,2021-10-31,1
2162,185,235,2022-08-11,1
2163,398,202,2022-03-07,2
2164,587,184,2021-02-02,1
2165,136,425,2021-03-11,3
2166,652,93,2023-04-26,1
2167,539,416,2022-10-27,4
2168,361,180,2023-09-13,4
2169,873,452,2021-07-14,4
2170,41,295,2021-11-25,2
2171,986,280,2023-05-13,1
2172,646,258,2022-01-22,4
2173,841,452,2022-09-30,1
2174,161,191,2021-07-04,2
2175,403,71,2022-09-13,3
2176,622,198,2022-12-13,1
2177,691,214,2022-12-14,1
2178,662,227,2021-12-27,4
2179,169,267,2022-02-18,1
2180,928,18,2023-03-30,2
2181,716,414,2021-06-25,1
2182,655,382,2021-11-05,1
2183,394,336,2023-08-21,3
2184,769,205,2021-09-26,2
2185,18,5,2021-02-08,1
2186,380,69,2022-09-18,2
2187,31,53,2023-08-11,4
2188,143,49,2022-10-04,2
2189,469,165,2023-03-15,3
2190,548,447,2021-05-04,2
2191,248,293,2022-07-03,2
2192,188,384,2022-12-20,4
2193,605,107,2023-09-27,1
2194,792,364,2021-07-24,3
2195,797,25,2023-08-13,2
2196,770,114,2021-09-24,4
2197,415,136,2021-11-10,4
2198,216,309,2021-06-01,1
2199,847,84,2023-03-17,1
2200,130,368,2021-07-20,4
2201,398,76,2023-04-22,4
2202,545,80,2023-08-10,3
2203,900,133,2022-07-01,4
2204,581,58,2022-09-03,2
2205,390,250,2021-05-14,1
2206,59,379,2021-11-18,4
2207,981,467,2021-06-18,4
2208,594,284,2022-11-25,1
2209,794,329,2021-01-03,4
2210,17,169,2021-04-08,3
2211,366,489,2021-06-13,2
2212,774,220,2021-06-27,1
2213,51,212,2021-11-17,1
2214,155,71,2021-12-01,1
2215,247,177,2022-10-15,2
2216,549,33,2021-05-07,2
2217,588,287,2021-03-26,3
2218,320,109,2021-12-01,2
2219,143,17,2021-01-07,2
2220,541,488,2023-02-06,3
2221,590,334,2022-03-10,2
2222,913,76,2022-08-13,4
2223,582,310,2021-07-18,2
2224,757,182,2023-01-07,1
2225,277,403,2022-01-28,4
2226,942,42,2023-03-20,4
2227,840,30,2022-10-15,3
2228,173,131,2021-12-25,1
2229,609,145,2023-02-09,3
2230,462,15,2021-01-16,1
2231,432,385,2022-03-26,3
2232,77,204,2021-08-12,2
2233,874,214,2023-09-04,4
2234,773,143,2021-01-06,1
2235,451,273,2022-04-01,1
2236,208,463,2022-11-27,1
2237,567,296,2023-01-06,1
2238,582,98,2023-02-25,2
2239,92,289,2023-01-07,3
2240,712,389,2021-08-24,2
2241,658,400,2023-03-17,2
2242,315,500,2021-04-09,2
2243,20,70,2022-06-24,4
2244,553,214,2021-09-20,1
2245,397,121,2023-07-01,2
2246,583,281,2021-03-27,3
2247,867,253,2021-11-21,3
2248,746,83,2021-09-20,1
2249,39,292,2022-07-30,3
2250,844,446,2023-07-09,4
2251,796,196,2022-01-20,4
2252,471,156,2022-06-22,4
2253,161,39,2021-01-07,3
2254,367,101,2022-03-01,4
2255,443,393,2022-03-05,3
2256,418,119,2021-01-03,1
2257,198,243,2023-09-18,1
2258,141,357,2023-03-28,2
2259,375,354,2021-10-19,4
2260,897,81,2021-07-01,4
2261,242,204,2021-12-26,4
2262,777,62,2022-03-04,1
2263,839,230,2021-09-01,2
2264,742,341,2022-07-14,3
2265,370,356,2022-09-17,4
2266,806,380,2023-07-11,2
2267,282,172,2022-01-25,1
2268,644,75,2023-05-04,3
2269,808,255,2021-11-07,4
2270,409,267,2021-01-22,2
2271,153,441,2023-07-31,3
2272,754,119,2022-05-26,3
2273,431,188,2021-05-05,4
2274,917,422,2021-02-25,2
2275,882,269,2021-09-22,1
2276,33,316,2023-03-18,2
2277,207,300,2023-09-11,2
2278,275,162,2021-09-01,1
2279,51,382,2021-07-28,2
2280,945,196,2022-01-13,1
2281,202,310,2021-06-17,2
2282,102,146,2022-10-07,3
2283,678,332,2023-05-10,4
2284,383,400,2021-11-29,1
2285,984,155,2022-01-18,2
2286,200,249,2021-03-06,3
2287,508,85,2022-01-30,4
2288,819,185,2022-02-11,3
2289,219,248,2021-08-04,3
2290,329,150,2021-11-07,3
2291,896,495,2021-08-15,3
2292,306,499,2023-09-07,2
2293,925,442,2022-09-25,1
2294,728,54,2023-03-23,4
2295,544,359,2021-03-29,2
2296,921,309,2023-05-24,4
2297,119,292,2021-04-23,2
2298,789,252,2021-05-09,1
2299,609,483,2021-07-19,4
2300,326,169,2021-02-14,4
2301,310,116,2023-09-16,1
2302,850,464,2022-06-27,2
2303,18,136,2021-01-29,1
2304,220,236,2021-10-03,3
2305,544,214,2021-02-24,2
2306,304,417,2023-09-01,2
2307,904,414,2021-05-27,2
2308,568,447,2023-08-04,4
2309,128,41,2021-08-13,1
2310,547,392,2023-02-05,1
2311,229,257,2022-10-21,2
2312,873,407,2023-06-09,2
2313,326,460,2022-07-18,4
2314,550,379,2021-11-20,2
2315,96,226,2023-03-16,1
2316,652,466,2021-11-05,2
2317,148,213,2022-12-22,1
2318,896,60,2023-02-13,1
2319,619,201,2022-06-14,4
2320,835,442,2022-02-10,4
2321,493,482,2023-02-07,4
2322,676,377,2021-04-13,1
2323,137,84,2023-06-15,4
2324,159,287,2021-02-18,3
2325,543,281,2022-06-03,1
2326,894,63,2022-05-13,4
2327,248,352,2022-04-06,4
2328,534,151,2021-09-26,2
2329,941,161,2021-04-13,1
2330,227,398,2023-01-28,2
2331,330,326,2021-11-11,4
2332,437,44,2023-04-19,2
2333,43,269,2023-07-23,2
2334,373,296,2021-03-05,3
2335,630,75,2022-08-06,2
2336,388,181,2021-10-06,4
2337,87,265,2023-01-21,4
2338,205,95,2023-01-25,3
2339,806,126,2022-02-10,1
2340,259,168,2022-05-27,3
2341,592,33,2022-12-22,4
2342,448,358,2023-02-18,2
2343,314,170,2022-09-14,2
2344,871,105,2023-08-04,2
2345,67,384,2022-04-21,4
2346,648,165,2021-11-15,1
2347,292,434,2021-02-16,1
2348,583,482,2022-08-03,2
2349,590,32,2022-11-04,2
2350,178,471,2023-09-18,2
2351,35,134,2023-03-05,4
2352,593,66,2022-11-28,1
2353,455,287,2021-04-01,2
2354,397,316,2023-09-03,3
2355,75,242,2023-08-21,1
2356,531,117,2021-12-24,1
2357,26,232,2022-08-16,3
2358,266,406,2021-06-27,2
2359,75,206,2021-01-23,2
2360,170,266,2022-03-21,2
2361,142,446,2023-07-20,3
2362,169,40,2022-11-21,4
2363,914,193,2022-08-01,1
2364,573,282,2022-03-04,3
2365,867,10,2022-03-20,4
2366,805,36,2022-01-02,1
2367,389,385,2022-07-21,1
2368,575,226,2021-07-18,2
2369,447,171,2021-07-06,3
2370,509,437,2021-11-30,3
2371,846,354,2021-03-30,3
2372,567,357,2022-05-21,2
2373,878,267,2022-02-23,4
2374,67,169,2021-03-29,1
2375,87,403,2023-01-15,2
2376,345,175,2022-08-11,1
2377,366,71,2022-07-29,3
2378,71,82,2022-10-29,4
2379,856,406,2022-01-05,2
2380,433,62,2021-10-01,4
2381,629,73,2023-06-09,2
2382,578,131,2023-04-20,4
2383,934,240,2023-07-06,4
2384,280,493,2021-12-26,3
2385,14,152,2023-02-06,1
2386,465,138,2023-02-22,2
2387,584,342,2021-03-18,4
2388,578,181,2022-04-27,1
2389,971,469,2023-03-29,3
2390,882,18,2021-07-10,1
2391,620,278,2022-05-22,4
2392,807,252,2021-08-17,4
2393,293,377,2021-11-20,2
2394,954,397,2022-04-26,1
2395,146,153,2023-06-08,2
2396,730,365,2023-01-03,4
2397,866,446,2021-05-04,4
2398,74,400,2021-09-29,3
2399,774,34,2022-08-10,3
2400,56,243,2022-12-24,3
2401,32,59,2022-11-10,1
2402,619,221,2023-01-14,3
2403,26,358,2023-05-04,4
2404,419,32,2021-06-25,3
2405,814,87,2023-06-14,4
2406,913,407,2021-04-15,2
2407,874,355,2021-03-11,4
2408,594,4,2022-08-12,2
2409,260,293,2022-01-12,1
2410,468,159,2022-01-05,2
2411,356,317,2022-01-09,4
2412,604,285,2023-06-30,1
2413,501,474,2022-07-23,4
2414,949,468,2022-09-08,3
2415,797,277,2021-09-27,3
2416,958,171,2021-02-28,3
2417,410,261,2021-03-07,4
2418,939,298,2022-10-05,4
2419,15,461,2022-11-17,3
2420,423,325,2022-01-12,4
2421,553,464,2022-12-31,2
2422,931,221,2022-01-12,4
2423,144,93,2022-03-22,1
2424,593,409,2023-03-09,4
2425,102,480,2023-03-27,4
2426,760,248,2021-09-28,2
2427,225,29,2022-05-26,2
2428,283,112,2021-04-25,4
2429,945,237,2023-08-05,1
2430,129,315,2021-10-13,4
2431,851,322,2023-01-12,4
2432,332,63,2021-07-21,3
2433,203,186,2022-01-27,4
2434,532,365,2022-12-02,2
2435,892,395,2023-05-29,2
2436,107,286,2021-08-03,3
2437,681,79,2021-09-20,3
2438,429,490,2022-09-17,1
2439,654,256,2021-08-23,2
2440,149,481,2022-09-21,4
2441,553,104,2022-03-25,2
2442,669,470,2023-05-02,3
2443,260,87,2022-09-18,1
2444,361,416,2022-04-20,1
2445,713,131,2021-08-27,1
2446,705,96,2022-07-07,3
2447,721,285,2022-11-07,1
2448,358,313,2022-11-16,3
2449,744,1,2022-11-29,2
2450,233,381,2022-06-29,1
2451,592,458,2022-08-31,4
2452,713,483,2022-03-30,2
2453,887,138,2023-05-04,4
2454,205,490,2023-08-26,3
2455,755,357,2021-11-29,2
2456,410,283,2022-08-30,3
2457,316,7,2022-12-30,2
2458,669,201,2022-02-06,3
2459,231,387,2023-04-26,4
2460,856,485,2022-12-13,2
2461,60,79,2023-09-05,2
2462,765,465,2021-01-05,1
2463,989,65,2022-04-12,4
2464,789,280,2022-12-05,3
2465,582,266,2021-10-30,3
2466,887,156,2022-03-29,3
2467,666,228,2021-06-17,2
2468,788,477,2022-09-14,4
2469,327,7,2022-07-28,4
2470,1,148,2023-09-22,4
2471,408,130,2021-10-30,1
2472,483,161,2021-06-25,1
2473,117,38,2021-11-02,1
2474,627,255,2021-04-30,2
2475,354,84,2021-10-31,2
2476,895,324,2023-09-04,1
2477,961,494,2021-03-26,4
2478,510,77,2023-05-11,3
2479,389,311,2023-08-02,3
2480,862,399,2023-06-05,2
2481,265,119,2023-08-28,1
2482,989,221,2022-11-28,1
2483,707,313,2023-06-28,1
2484,507,414,2022-11-26,3
2485,46,302,2022-03-18,3
2486,749,496,2022-03-15,4
2487,626,141,2021-04-11,4
2488,302,49,2022-08-17,1
2489,564,132,2023-05-31,4
2490,322,473,2022-02-16,1
2491,929,372,2021-06-20,1
2492,375,84,2022-11-02,3
2493,413,178,2022-11-07,4
2494,952,220,2022-12-23,4
2495,888,181,2021-12-14,4
2496,938,426,2023-02-14,4
2497,392,183,2021-01-28,4
2498,213,236,2023-01-01,1
2499,953,42,2023-09-02,4
2500,335,404,2021-03-05,2
2501,252,103,2021-03-26,4
2502,593,79,2021-02-09,2
2503,358,73,2022-01-12,3
2504,463,368,2022-01-11,4
2505,532,126,2023-08-18,4
2506,287,114,2021-01-20,1
2507,497,51,2021-11-21,2
2508,463,346,2021-09-29,2
2509,437,488,2021-03-01,2
2510,850,201,2021-12-08,3
2511,411,196,2021-11-18,1
2512,122,11,2021-12-28,2
2513,191,298,2022-02-19,2
2514,856,303,2023-06-25,4
2515,244,192,2023-09-23,3
2516,684,278,2021-09-23,4
2517,475,296,2022-10-08,3
2518,699,183,2022-11-09,4
2519,222,33,2022-05-30,2
2520,857,106,2022-01-29,2
2521,714,492,2022-07-09,3
2522,462,207,2021-12-15,3
2523,792,315,2023-08-22,4
2524,168,230,2021-02-17,1
2525,156,282,2021-05-21,3
2526,889,490,2021-02-14,1
2527,493,166,2021-08-14,4
2528,688,75,2022-05-03,1
2529,420,181,2022-04-19,4
2530,770,485,2021-09-08,3
2531,585,97,2023-07-12,2
2532,478,178,2021-09-11,3
2533,180,63,2021-03-27,2
2534,431,251,2021-10-01,3
2535,928,488,2022-09-28,1
2536,897,227,2023-01-02,2
2537,791,32,2022-10-29,2
2538,228,91,2023-01-11,1
2539,744,166,2023-04-06,3
2540,37,253,2023-02-28,3
2541,640,68,2021-06-07,3
2542,556,287,2021-06-11,1
2543,821,73,2022-04-01,3
2544,84,86,2022-07-27,4
2545,814,377,2022-03-24,1
2546,827,484,2023-02-06,1
2547,911,11,2021-11-16,4
2548,141,97,2021-11-10,4
2549,516,245,2023-03-23,2
2550,819,419,2023-03-29,2
2551,36,87,2021-10-04,1
2552,396,289,2022-12-24,1
2553,381,192,2021-12-18,1
2554,161,317,2021-03-27,1
2555,566,234,2022-08-17,3
2556,6,414,2021-05-19,2
2557,826,22,2022-07-16,3
2558,885,142,2022-09-09,2
2559,46,48,2021-02-01,1
2560,800,42,2023-07-08,4
2561,165,375,2021-11-11,2
2562,986,362,2021-05-25,1
2563,468,71,2022-06-29,3
2564,289,420,2021-06-13,2
2565,340,259,2021-09-21,4
2566,388,485,2021-09-24,3
2567,169,453,2021-10-26,4
2568,747,251,2022-03-18,1
2569,13,106,2021-01-28,1
2570,719,47,2022-10-14,1
2571,627,483,2022-07-06,2
2572,155,29,2021-09-22,3
2573,848,473,2022-11-28,1
2574,217,186,2022-02-18,1
2575,125,357,2023-09-13,2
2576,647,262,2021-06-01,3
2577,292,315,2023-07-02,1
2578,140,107,2021-05-27,4
2579,766,335,2021-06-24,4
2580,304,24,2022-02-04,4
2581,558,32,2021-10-20,3
2582,615,55,2023-06-12,4
2583,816,110,2022-04-16,1
2584,711,398,2023-05-05,3
2585,648,207,2021-01-11,2
2586,907,150,2022-10-14,4
2587,544,221,2021-11-08,3
2588,824,184,2022-05-31,1
2589,779,451,2023-09-13,4
2590,586,228,2023-08-07,4
2591,58,179,2023-02-17,2
2592,720,240,2023-07-02,1
2593,260,455,2023-06-30,2
2594,230,218,2022-05-29,3
2595,338,399,2022-03-04,3
2596,655,481,2023-07-07,3
2597,421,86,2023-08-22,3
2598,500,198,2021-08-17,1
2599,30,266,2022-05-24,1
2600,278,98,2022-06-26,4
2601,932,379,2023-07-12,3
2602,555,428,2021-04-20,1
2603,734,229,2022-02-05,3
2604,998,245,2023-01-20,2
2605,566,391,2023-01-11,4
2606,204,460,2021-03-26,3
2607,505,278,2022-10-26,4
2608,448,417,2022-07-02,1
2609,783,110,2021-10-10,2
2610,23,220,2021-09-10,2
2611,386,220,2022-10-08,2
2612,899,203,2022-12-14,4
2613,538,426,2021-08-17,3
2614,268,383,2022-10-14,2
2615,436,448,2021-03-11,2
2616,18,231,2021-09-20,1
2617,647,461,2023-07-27,1
2618,569,183,2021-07-16,1
2619,9,35,2022-05-05,1
2620,291,226,2023-06-02,2
2621,499,277,2023-04-11,4
2622,680,31,2021-11-26,1
2623,258,194,2022-10-22,2
2624,428,243,2022-07-03,1
2625,542,13,2022-08-10,3
2626,46,159,2021-12-15,3
2627,228,459,2021-10-03,2
2628,633,125,2021-11-30,4
2629,749,301,2023-06-25,4
2630,656,143,2022-03-29,4
2631,932,252,2022-01-24,2
2632,13,468,2023-04-07,1
2633,259,131,2022-09-23,1
2634,360,334,2021-06-20,2
2635,276,313,2022-06-20,2
2636,624,489,2022-10-27,4
2637,953,236,2021-06-30,4
2638,44,396,2023-01-17,1
2639,161,372,2023-02-26,4
2640,632,186,2021-04-10,1
2641,547,420,2021-11-05,4
2642,53,143,2023-03-27,3
2643,973,421,2022-05-13,1
2644,630,313,2023-07-24,3
2645,12,395,2021-01-22,4
2646,210,76,2022-08-27,3
2647,205,108,2023-04-30,1
2648,45,310,2022-09-08,1
2649,136,43,2022-12-04,3
2650,201,474,2021-06-12,4
2651,132,199,2023-08-15,1
2652,197,131,2021-10-09,1
2653,88,25,2023-04-08,4
2654,116,459,2022-02-14,3
2655,947,145,2023-08-27,4
2656,923,275,2021-11-07,2
2657,621,76,2021-10-12,3
2658,972,239,2022-04-22,2
2659,316,153,2021-12-02,2
2660,187,264,2021-01-02,2
2661,627,172,2023-01-06,1
2662,604,300,2021-02-23,4
2663,752,276,2022-04-19,1
2664,225,198,2021-04-17,2
2665,353,65,2022-06-18,2
2666,828,450,2021-11-30,4
2667,888,149,2023-04-04,2
2668,526,153,2022-01-27,3
2669,204,313,2022-05-09,2
2670,398,146,2023-07-04,4
2671,505,260,2021-01-02,3
2672,583,56,2022-08-28,2
2673,91,441,2022-01-15,2
2674,135,283,2022-08-03,4
2675,137,11,2021-06-11,4
2676,449,383,2021-11-24,4
2677,993,361,2021-07-26,2
2678,548,102,2022-04-27,1
2679,326,313,2023-06-08,1
2680,917,254,2021-11-28,3
2681,61,19,2023-03-04,4
